Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
routines,org.apache.commons.validator.routines,TimeValidator,processParsedValue,3,1,2,170,0,,
routines,org.apache.commons.validator.routines,TimeValidator,validate,3,1,1,182,0,,
routines,org.apache.commons.validator.routines,TimeValidator,validate,3,1,2,194,0,,
routines,org.apache.commons.validator.routines,TimeValidator,validate,3,1,3,206,0,,
routines,org.apache.commons.validator.routines,TimeValidator,validate,3,1,2,219,0,,
routines,org.apache.commons.validator.routines,TimeValidator,validate,3,1,3,231,0,,
routines,org.apache.commons.validator.routines,TimeValidator,validate,3,1,4,245,0,,
routines,org.apache.commons.validator.routines,TimeValidator,validate,3,1,3,260,0,,
routines,org.apache.commons.validator.routines,TimeValidator,validate,3,1,2,273,0,,
routines,org.apache.commons.validator.routines,UrlValidator,getInstance,3,1,0,164,0,,
routines,org.apache.commons.validator.routines,UrlValidator,isOn,3,1,2,172,0,,
routines,org.apache.commons.validator.routines,UrlValidator,UrlValidator,3,1,0,203,0,,
routines,org.apache.commons.validator.routines,UrlValidator,UrlValidator,3,1,1,210,0,,
routines,org.apache.commons.validator.routines,UrlValidator,UrlValidator,3,1,2,220,0,,
routines,org.apache.commons.validator.routines,UrlValidator,UrlValidator,3,1,1,233,0,,
routines,org.apache.commons.validator.routines,UrlValidator,UrlValidator,3,1,2,245,0,,
routines,org.apache.commons.validator.routines,UrlValidator,UrlValidator,3,1,3,256,0,org.apache.commons.validator.routines.UrlValidator,org.apache.commons.validator.routines.UrlValidator
routines,org.apache.commons.validator.routines,UrlValidator,UrlValidator,23,6,4,269,0,org.apache.commons.validator.routines.UrlValidator,org.apache.commons.validator.routines.UrlValidator
routines,org.apache.commons.validator.routines,UrlValidator,countToken,12,3,2,305,0,,
routines,org.apache.commons.validator.routines,UrlValidator,isOff,3,1,1,324,0,,
routines,org.apache.commons.validator.routines,UrlValidator,isOn,3,1,1,336,0,,
routines,org.apache.commons.validator.routines,UrlValidator,isValid,36,9,1,348,0,org.apache.commons.validator.routines.UrlValidator,org.apache.commons.validator.routines.UrlValidator
routines,org.apache.commons.validator.routines,UrlValidator,isValidAuthority,46,11,1,403,0,,
routines,org.apache.commons.validator.routines,UrlValidator,isValidFragment,6,2,1,470,0,org.apache.commons.validator.routines.UrlValidator,org.apache.commons.validator.routines.UrlValidator
routines,org.apache.commons.validator.routines,UrlValidator,isValidPath,23,5,1,483,0,org.apache.commons.validator.routines.UrlValidator,org.apache.commons.validator.routines.UrlValidator
routines,org.apache.commons.validator.routines,UrlValidator,isValidQuery,6,2,1,517,0,,
routines,org.apache.commons.validator.routines,UrlValidator,isValidScheme,12,4,1,529,0,org.apache.commons.validator.routines.UrlValidator,org.apache.commons.validator.routines.UrlValidator
routines,org.apache.commons.validator.routines.checkdigit,ABANumberCheckDigit,ABANumberCheckDigit,2,1,0,56,0,,
routines,org.apache.commons.validator.routines.checkdigit,ABANumberCheckDigit,weightedValue,4,1,3,62,0,,
routines,org.apache.commons.validator.routines.checkdigit,CASNumberCheckDigit,getInstance,3,1,0,57,0,,
routines,org.apache.commons.validator.routines.checkdigit,CASNumberCheckDigit,CASNumberCheckDigit,2,1,0,82,0,,
routines,org.apache.commons.validator.routines.checkdigit,CASNumberCheckDigit,weightedValue,4,1,3,88,0,,
routines,org.apache.commons.validator.routines.checkdigit,CASNumberCheckDigit,calculate,7,2,1,109,0,,
routines,org.apache.commons.validator.routines.checkdigit,CASNumberCheckDigit,isValid,16,3,1,121,0,,
routines,org.apache.commons.validator.routines.checkdigit,CheckDigit,calculate,0,1,1,53,0,,
routines,org.apache.commons.validator.routines.checkdigit,CheckDigit,isValid,0,1,1,63,0,,
routines,org.apache.commons.validator.routines.checkdigit,CheckDigitException,CheckDigitException,2,1,0,28,0,,
routines,org.apache.commons.validator.routines.checkdigit,CheckDigitException,CheckDigitException,3,1,1,34,0,,
routines,org.apache.commons.validator.routines.checkdigit,CheckDigitException,CheckDigitException,3,1,2,43,0,,
routines,org.apache.commons.validator.routines.checkdigit,CUSIPCheckDigit,CUSIPCheckDigit,2,1,0,51,0,,
routines,org.apache.commons.validator.routines.checkdigit,CUSIPCheckDigit,toInt,8,2,3,57,0,,
routines,org.apache.commons.validator.routines.checkdigit,CUSIPCheckDigit,weightedValue,5,1,3,79,0,,
routines,org.apache.commons.validator.routines.checkdigit,EAN13CheckDigit,EAN13CheckDigit,2,1,0,52,0,,
routines,org.apache.commons.validator.routines.checkdigit,EAN13CheckDigit,weightedValue,3,1,3,58,0,,
routines,org.apache.commons.validator.routines.checkdigit,ECNumberCheckDigit,getInstance,3,1,0,50,0,,
routines,org.apache.commons.validator.routines.checkdigit,ECNumberCheckDigit,ECNumberCheckDigit,3,1,0,69,0,,
routines,org.apache.commons.validator.routines.checkdigit,ECNumberCheckDigit,weightedValue,3,1,3,76,0,,
routines,org.apache.commons.validator.routines.checkdigit,ECNumberCheckDigit,calculate,7,2,1,92,0,,
routines,org.apache.commons.validator.routines.checkdigit,ECNumberCheckDigit,isValid,16,3,1,104,0,,
routines,org.apache.commons.validator.routines.checkdigit,IBANCheckDigit,IBANCheckDigit,2,1,0,57,0,,
routines,org.apache.commons.validator.routines.checkdigit,IBANCheckDigit,calculate,10,2,1,63,0,org.apache.commons.validator.routines.checkdigit.IBANCheckDigit,org.apache.commons.validator.routines.checkdigit.IBANCheckDigit
routines,org.apache.commons.validator.routines.checkdigit,IBANCheckDigit,calculateModulus,15,4,1,86,0,,
routines,org.apache.commons.validator.routines.checkdigit,IBANCheckDigit,isValid,15,3,1,110,0,org.apache.commons.validator.routines.checkdigit.IBANCheckDigit,org.apache.commons.validator.routines.checkdigit.IBANCheckDigit
routines,org.apache.commons.validator.routines.checkdigit,ISBN10CheckDigit,ISBN10CheckDigit,3,1,0,51,0,,
routines,org.apache.commons.validator.routines.checkdigit,ISBN10CheckDigit,toCheckDigit,6,2,1,58,0,,
routines,org.apache.commons.validator.routines.checkdigit,ISBN10CheckDigit,toInt,6,2,3,76,0,,
routines,org.apache.commons.validator.routines.checkdigit,ISBN10CheckDigit,weightedValue,3,1,3,97,0,,
routines,org.apache.commons.validator.routines.checkdigit,ISBNCheckDigit,calculate,12,4,1,51,0,,
routines,org.apache.commons.validator.routines.checkdigit,ISBNCheckDigit,isValid,12,4,1,81,0,,
routines,org.apache.commons.validator.routines.checkdigit,ISINCheckDigit,ISINCheckDigit,2,1,0,53,0,,
routines,org.apache.commons.validator.routines.checkdigit,ISINCheckDigit,calculateModulus,17,5,2,59,0,,
routines,org.apache.commons.validator.routines.checkdigit,ISINCheckDigit,weightedValue,5,1,3,89,0,,
routines,org.apache.commons.validator.routines.checkdigit,ISSNCheckDigit,ISSNCheckDigit,3,1,0,56,0,,
routines,org.apache.commons.validator.routines.checkdigit,ISSNCheckDigit,toCheckDigit,6,2,1,63,0,,
routines,org.apache.commons.validator.routines.checkdigit,ISSNCheckDigit,toInt,6,2,3,71,0,,
routines,org.apache.commons.validator.routines.checkdigit,ISSNCheckDigit,weightedValue,3,1,3,80,0,,
routines,org.apache.commons.validator.routines.checkdigit,LuhnCheckDigit,LuhnCheckDigit,2,1,0,49,0,,
routines,org.apache.commons.validator.routines.checkdigit,LuhnCheckDigit,weightedValue,5,1,3,55,0,,
routines,org.apache.commons.validator.routines.checkdigit,ModulusCheckDigit,sumDigits,9,2,1,41,0,,
routines,org.apache.commons.validator.routines.checkdigit,ModulusCheckDigit,ModulusCheckDigit,3,1,0,62,0,,
routines,org.apache.commons.validator.routines.checkdigit,ModulusCheckDigit,ModulusCheckDigit,3,1,1,69,0,,
routines,org.apache.commons.validator.routines.checkdigit,ModulusCheckDigit,calculate,8,2,1,78,0,org.apache.commons.validator.routines.checkdigit.ModulusCheckDigit,org.apache.commons.validator.routines.checkdigit.ModulusCheckDigit
routines,org.apache.commons.validator.routines.checkdigit,ModulusCheckDigit,calculateModulus,14,3,2,96,0,org.apache.commons.validator.routines.checkdigit.ModulusCheckDigit,org.apache.commons.validator.routines.checkdigit.ModulusCheckDigit
routines,org.apache.commons.validator.routines.checkdigit,ModulusCheckDigit,getModulus,3,1,0,120,0,,
routines,org.apache.commons.validator.routines.checkdigit,ModulusCheckDigit,isValid,12,2,1,129,0,org.apache.commons.validator.routines.checkdigit.ModulusCheckDigit,org.apache.commons.validator.routines.checkdigit.ModulusCheckDigit
routines,org.apache.commons.validator.routines.checkdigit,ModulusCheckDigit,toCheckDigit,6,2,1,149,0,,
routines,org.apache.commons.validator.routines.checkdigit,ModulusCheckDigit,toInt,6,2,3,168,0,,
routines,org.apache.commons.validator.routines.checkdigit,ModulusCheckDigit,weightedValue,0,1,3,188,0,,
routines,org.apache.commons.validator.routines.checkdigit,ModulusTenCheckDigit,ModulusTenCheckDigit,3,1,1,133,0,,
routines,org.apache.commons.validator.routines.checkdigit,ModulusTenCheckDigit,ModulusTenCheckDigit,3,1,2,144,0,,
routines,org.apache.commons.validator.routines.checkdigit,ModulusTenCheckDigit,ModulusTenCheckDigit,5,1,3,157,0,,
routines,org.apache.commons.validator.routines.checkdigit,ModulusTenCheckDigit,isValid,9,3,1,175,0,,
routines,org.apache.commons.validator.routines.checkdigit,ModulusTenCheckDigit,toInt,7,2,3,195,0,,
routines,org.apache.commons.validator.routines.checkdigit,ModulusTenCheckDigit,toString,3,1,0,219,0,,
routines,org.apache.commons.validator.routines.checkdigit,ModulusTenCheckDigit,weightedValue,9,2,3,230,0,,
routines,org.apache.commons.validator.routines.checkdigit,SedolCheckDigit,SedolCheckDigit,2,1,0,53,0,,
routines,org.apache.commons.validator.routines.checkdigit,SedolCheckDigit,calculateModulus,6,2,2,59,0,,
routines,org.apache.commons.validator.routines.checkdigit,SedolCheckDigit,toInt,8,2,3,76,0,,
routines,org.apache.commons.validator.routines.checkdigit,SedolCheckDigit,weightedValue,3,1,3,96,0,,
routines,org.apache.commons.validator.routines.checkdigit,VerhoeffCheckDigit,calculate,7,2,1,69,0,org.apache.commons.validator.routines.checkdigit.VerhoeffCheckDigit,org.apache.commons.validator.routines.checkdigit.VerhoeffCheckDigit
routines,org.apache.commons.validator.routines.checkdigit,VerhoeffCheckDigit,calculateChecksum,13,3,2,86,0,,
routines,org.apache.commons.validator.routines.checkdigit,VerhoeffCheckDigit,isValid,11,2,1,109,0,org.apache.commons.validator.routines.checkdigit.VerhoeffCheckDigit,org.apache.commons.validator.routines.checkdigit.VerhoeffCheckDigit
